temiz_metin,konu_1_skor,konu_2_skor,dominant_konu,dominant_konu_skor
Dana White ve Turki Alalshikh yeni bir boks organizasyonu üzerinde resmi olarak anlaştıklarını açıkladılar.,0.014268727973103523,0.9857312440872192,2,0.98573124
"Petr Yan ve Aljamain Sterling Rus TUF yarışması için birbirlerine rakip oldu.

Petr Yan ilk karşılaşmalarında Aljamain Sterling'e bir Oscar Ödülü verdi.",0.012142345309257507,0.9878576993942261,2,0.9878577
"Sam Hughes ayrık kararla (29-28, 28-29, 29-27) kazanıyor.",0.9773048758506775,0.02269514463841915,1,0.9773049
Salonun dışındaki atmosfer!,0.5298662185668945,0.47013381123542786,1,0.5298662
Expect fireworks from Ibo Aslan at,0.06998494267463684,0.9300150871276855,2,0.9300151
Sean Strickland 2,0.069980688393116,0.9300193190574646,2,0.9300193
Güncel UFC şampiyonları.,0.070012666285038,0.929987370967865,2,0.9299874
Sean Strickland'in son bitirişi!,0.048802949488162994,0.9511970281600952,2,0.951197
"Adesanya: ""New York'ta (Alex Pereira'ya karşı) evet sersemlemiştim bu (Nassourdine Imavov'a karşı) iyi bir durdurmaydı. Orada değildim. Hareket ediyordum ama hepsi içgüdülerdi.""",0.030404770746827126,0.969595193862915,2,0.9695952
"kartına ayarlandığı söyleniyor!

via",0.9378954768180847,0.062104545533657074,1,0.9378955
deki nakavt galibiyetinin ardından Beneil Dariush'a meydan okudu.,0.5822920203208923,0.41770803928375244,1,0.582292
sonrası paylaştığı edit,0.9378987550735474,0.062101274728775024,1,0.93789876
4 - Jean Silva,0.07016173005104065,0.929838240146637,2,0.92983824
Gunnar Nelson vs Kevin Holland,0.966751754283905,0.03324819728732109,1,0.96675175
"Islam Makhachev: ""Onu Ankalaev'in önüne koyun ve görün.""

Adam her şeyi biliyor!",0.9667671322822571,0.03323289379477501,1,0.96676713
